Date, Open, High, Low, Close, Shares Traded, Turnover
07-JAN-2022,11725.95,11776.75,11671.25,11741.95,615803700,12305.56
10-JAN-2022,11790.25,11836.95,11778.15,11820.4,567874389,11065.57
11-JAN-2022,11820.75,11888.1,11800.65,11839.3,2433730894,13692.32
12-JAN-2022,11902.25,11988.2,11878.25,11980.05,1198046121,13300.2
13-JAN-2022,12014.1,12052.2,11931.35,12039.9,589451774,11377.89
14-JAN-2022,12010.85,12070.4,11967.2,12036.1,504922734,12681.04
17-JAN-2022,12063.7,12095.3,12038.65,12073.15,493195313,10949.4
18-JAN-2022,12126.35,12138.2,11815.2,11848.7,515028297,11811.97
19-JAN-2022,11836.8,11847.05,11692.05,11830.6,530778837,13046.01
20-JAN-2022,11826.95,11867.7,11749.45,11801.2,410330068,11474.12
21-JAN-2022,11745.3,11765.6,11474,11551.65,504588343,14106.53
24-JAN-2022,11547.7,11556.15,11012.35,11125.05,765038383,15013.11
25-JAN-2022,11015.25,11230.85,10834.75,11221.2,819361865,15392.21
27-JAN-2022,11146.8,11146.8,10961.5,11095.15,840171075,15937.5
28-JAN-2022,11175.25,11412.7,11174,11242.35,804123759,16367.03
31-JAN-2022,11368.3,11434.5,11339.55,11413.65,624108651,13184
01-FEB-2022,11519.65,11539.8,11366.2,11531.3,759994289,15648.95
02-FEB-2022,11589.6,11676.95,11581,11661.7,856266161,12469.69
03-FEB-2022,11660.15,11660.3,11523.85,11547.6,668425431,12627.41
04-FEB-2022,11549.45,11578.55,11446.25,11459.35,715215700,12519.85
07-FEB-2022,11486,11521.35,11306.8,11357.55,577754157,11258.53
08-FEB-2022,11399.65,11429.75,11162.1,11268.15,605347855,12777.08
09-FEB-2022,11323.25,11405.5,11305.6,11394,478723108,10184.69
10-FEB-2022,11432.4,11440.55,11343.15,11419.95,614555355,11083.76
11-FEB-2022,11336,11346.65,11174,11197.15,470859364,10837.74
14-FEB-2022,10936.45,10985.8,10737.9,10768.5,640216880,12498.65
15-FEB-2022,10810.8,11058.5,10655.45,11045.45,673391117,12875.69
16-FEB-2022,11128.9,11146.8,10997.4,11027.35,580972256,11074
17-FEB-2022,11079.45,11104.35,10976.7,10997.15,431963638,9104.47
18-FEB-2022,10935.4,11011.8,10889.75,10903.35,418982229,7610
21-FEB-2022,10849.15,10887.85,10708.05,10778.4,781879451,10314.73
22-FEB-2022,10495.7,10700,10494.75,10676.5,669039937,11043.59
23-FEB-2022,10752.3,10823.8,10704.8,10717,533434835,9376.34
24-FEB-2022,10387.4,10470.95,10119.3,10138.4,1162237102,16967.92
25-FEB-2022,10338.2,10551.05,10337.45,10531.45,780904119,13498.94
28-FEB-2022,10435.2,10633.4,10339.65,10621,728479518,11773.07
02-MAR-2022,10550.05,10652,10525.8,10595.85,631051030,11340.9
03-MAR-2022,10725.35,10745.55,10542.65,10567.8,751050408,11139.72
04-MAR-2022,10514.15,10515.8,10334.85,10351.45,936892969,12967.34
07-MAR-2022,10160.8,10175.95,9990.35,10124.05,775104369,11777.32
08-MAR-2022,10127.45,10247.95,10041.7,10231.6,660223096,12307.16
09-MAR-2022,10323.6,10467.8,10275.85,10439.35,598045145,11809.28
10-MAR-2022,10648.4,10665.15,10504.15,10547.65,616740156,13171.16
11-MAR-2022,10529.35,10618.3,10487.75,10604.65,487947703,9102.88
14-MAR-2022,10627.4,10656,10535.8,10619.55,467082266,10222.59
15-MAR-2022,10657.95,10695.65,10486.2,10534.25,598093591,11931.72
16-MAR-2022,10653.65,10747.45,10637.6,10739.8,440278118,11140.23
17-MAR-2022,10865.75,10887.5,10848.7,10870.5,583630024,16716.94
21-MAR-2022,10943.05,10943.05,10843.15,10857,459146368,10186.12
22-MAR-2022,10869.95,10877.3,10743.4,10871.5,458715201,9938.31
23-MAR-2022,10934.6,10966.2,10881.35,10909.4,651789434,12220.22
24-MAR-2022,10893.2,10985.35,10873.85,10966.35,649660237,12991.18
25-MAR-2022,11021.55,11032.75,10907,10943.65,493153429,12473.36
28-MAR-2022,10974.95,10996.35,10831.2,10926,493113782,12427.61
29-MAR-2022,10982.85,11020.35,10928.35,10992.45,599341774,11548.94
30-MAR-2022,11074.85,11111.75,11038.2,11091.8,598639678,13878.86
31-MAR-2022,11122.95,11163.25,11099.7,11131.1,859035048,17028.66
01-APR-2022,11146.85,11283.65,11132.6,11272.8,841841598,12744.15
04-APR-2022,11332.6,11447.3,11330.25,11440,781035903,11743.83
05-APR-2022,11517.65,11633.8,11478.65,11609.05,738998949,15744.94
06-APR-2022,11598.7,11682.1,11564.9,11660.7,1626917838,20333.52
07-APR-2022,11684.45,11717.75,11519.2,11558,1813998472,21005.48
08-APR-2022,11629.95,11691.9,11586.4,11666.85,1220300106,14893.55
11-APR-2022,11706.6,11775.45,11700.15,11747.9,741343159,12264.28
12-APR-2022,11745.4,11745.4,11444.85,11537.65,717189211,12616.79
13-APR-2022,11609.85,11641.55,11518.8,11527.4,487801007,9547.83
18-APR-2022,11453.2,11453.2,11313.3,11395.9,600450562,12471.25
19-APR-2022,11474.95,11519.6,11166.6,11258.15,572326828,11880.18
20-APR-2022,11316.55,11421.2,11274,11329.8,509802615,10520.36
21-APR-2022,11411.7,11460.6,11401.25,11447.05,516558576,10967.14
22-APR-2022,11396.15,11455.7,11334.05,11352.15,478825406,11055.03
25-APR-2022,11262.35,11264.45,11114,11146.25,548641636,10472.07
26-APR-2022,11255.3,11317.35,11245.05,11307.3,516183804,10815.19
27-APR-2022,11245.7,11278.65,11129.25,11213.4,577886382,11407.97
28-APR-2022,11302,11313,11189,11279.45,491064736,11354.7
29-APR-2022,11349.2,11379.25,11183.35,11201.95,535116863,11846.53
02-MAY-2022,11125.35,11168.35,11076.65,11144.9,587677223,11384.79
04-MAY-2022,11190.6,11216,10879.25,10916.35,649734335,11705.3
05-MAY-2022,11003.05,11063.25,10894.45,10918.9,524868531,10189.13
06-MAY-2022,10740.7,10768.35,10653.35,10731.3,583743176,11855.83
09-MAY-2022,10642,10651.75,10470.55,10546.3,572323178,11032.92
10-MAY-2022,10525.6,10644.7,10329.6,10353.8,508987805,10416.85
11-MAY-2022,10375.95,10444.95,10097.6,10283.1,672410208,12755.7
12-MAY-2022,10204.95,10217.3,9979.45,10062.45,648277809,11107.77
13-MAY-2022,10187.85,10343.7,10134.5,10161.85,605194677,13746.84
16-MAY-2022,10214.8,10312.85,10126.65,10291.3,681024395,9844.86
17-MAY-2022,10349.8,10564.85,10324.5,10551.05,653779968,10346.2
18-MAY-2022,10611.55,10659.7,10513.15,10538.2,611352466,11175.14
19-MAY-2022,10309.15,10350.05,10216.3,10251.8,657718803,9951.01
20-MAY-2022,10403.7,10469.9,10394.45,10460.55,588133218,9616.26
23-MAY-2022,10515.75,10557.55,10401.85,10418.75,638869004,10610.18
24-MAY-2022,10447.5,10466.6,10331.1,10354.25,617948777,9469.24
25-MAY-2022,10387.8,10408.5,10106.55,10118.65,481886149,10146.85
26-MAY-2022,10154.05,10274.8,9951.1,10238.75,599559594,10823.45
27-MAY-2022,10340.3,10377.85,10292.2,10367.2,472156096,9207.29
30-MAY-2022,10478.1,10618.2,10471.15,10611.75,516082578,10201.85
31-MAY-2022,10611.05,10699.55,10596.85,10616.3,948424503,22795.69
01-JUN-2022,10639.5,10720.55,10599.15,10655.2,447671901,10298.56
02-JUN-2022,10663.5,10720.5,10617.15,10710.75,396422980,7961.57
03-JUN-2022,10787.15,10798.65,10540.4,10548.85,387208805,9457.95
06-JUN-2022,10540.3,10547.6,10407.5,10527.9,356413550,8309.51
07-JUN-2022,10493,10496.6,10400.55,10455.35,376746820,8672.17
08-JUN-2022,10469.9,10517,10378.4,10412.1,371325619,8293.96
09-JUN-2022,10375.3,10468,10343.75,10455.1,345818020,8202.85
10-JUN-2022,10359.95,10413.15,10347,10381.05,350510477,7124.4
13-JUN-2022,10216.15,10221.2,10078.65,10100.1,473416303,8444.74
14-JUN-2022,10041.65,10186.9,10035.25,10075.75,392572690,7977.57
15-JUN-2022,10125.65,10161,10081.35,10109.65,329672316,7350.24
16-JUN-2022,10214.15,10228,9845.35,9884.55,494911804,8927.43
17-JUN-2022,9814.95,9887.2,9699.65,9772.25,590720546,12052.45
20-JUN-2022,9781.5,9797.85,9496.6,9580.35,635407992,9380.96
21-JUN-2022,9638.3,9888.2,9633.6,9876.3,569340689,8728.11
22-JUN-2022,9853.7,9853.7,9715.95,9732.95,473071362,8179.73
23-JUN-2022,9760.05,9871.8,9723.75,9845.05,463690922,7540.33
24-JUN-2022,9916.3,9990.7,9910.85,9980.8,437310091,7551.65
27-JUN-2022,10104.8,10130.9,10070.1,10083.75,398984809,7572.88
28-JUN-2022,10052.95,10133.05,9994,10123.15,371313609,6950.05
29-JUN-2022,10030.55,10115.7,10014.4,10100.65,385284556,8254.01
30-JUN-2022,10116.4,10155.6,10017.85,10042.8,405584266,8420.32
01-JUL-2022,10008.05,10094.15,9937.85,10077.75,378548752,7185.44
04-JUL-2022,10086.6,10153.1,10052,10143.45,354167846,6976.98
05-JUL-2022,10179.2,10238,10117.25,10131.35,360438173,7408.2
06-JUL-2022,10149.95,10325.15,10112.25,10312.65,372417674,8438.84
07-JUL-2022,10389.15,10458.2,10381.5,10450.2,373609160,8771.05
08-JUL-2022,10511.25,10514.85,10418.2,10472.4,322178580,7082.76
11-JUL-2022,10445.9,10591.15,10426.05,10577.65,488546703,7421.47
12-JUL-2022,10547.35,10605.15,10507.8,10520.35,417945568,7106.59
13-JUL-2022,10571.9,10605.3,10509.85,10531,337428134,7085.5
14-JUL-2022,10555.4,10572.45,10432.85,10522.9,362409551,7620.55
15-JUL-2022,10558.35,10604.45,10519.75,10593.65,370184350,7930.88
18-JUL-2022,10674.1,10745.75,10666.3,10737.4,442169796,9300.66
19-JUL-2022,10716.05,10829.15,10704,10817.1,460554165,9707.02
20-JUL-2022,10910.7,10911.3,10812,10831,404785622,9349.53
21-JUL-2022,10845.15,10984.6,10826.5,10972,573752310,10698.63
22-JUL-2022,11022.5,11043.4,10952.85,10991.6,485141476,10915.09
25-JUL-2022,10995.65,11009.5,10936.8,10983.7,480250442,9757.1
26-JUL-2022,10992.45,10995.85,10853.75,10866.2,385954107,8826.54
27-JUL-2022,10855.7,10969.95,10829.4,10959.6,511921578,9272.75
28-JUL-2022,11027.9,11050.85,10969.25,11040.55,533294311,10794.29
29-JUL-2022,11118.2,11206.85,11110.4,11194.7,671872118,12223.5
01-AUG-2022,11256.45,11370.75,11201.2,11364.15,887238332,12216.41
02-AUG-2022,11364.15,11437.1,11305.9,11416.65,1659977538,14256.69
03-AUG-2022,11415.15,11424.45,11271.6,11356.9,897638533,11593.38
04-AUG-2022,11410.05,11453.05,11225.55,11417.95,876178195,13504.4
05-AUG-2022,11451.45,11488.6,11422.8,11453.7,623817144,14249.89
08-AUG-2022,11465.45,11530.2,11416.4,11482.3,480717238,9841.36
10-AUG-2022,11522.15,11536.8,11427.2,11458.05,536459907,12281.1
11-AUG-2022,11546.65,11566.1,11529.15,11549.8,494325913,11997.3
12-AUG-2022,11571.65,11641.8,11547.5,11624.6,484805065,14912.86
16-AUG-2022,11683.55,11788.65,11669.05,11782.3,604087275,13898.43
17-AUG-2022,11828.65,11858.45,11811.85,11830.6,728960605,13390.19
18-AUG-2022,11835.05,11884.35,11808.4,11849.45,596385610,14432.41
19-AUG-2022,11886.6,11903.2,11673.45,11701.35,658706715,14924.93
22-AUG-2022,11670.25,11670.25,11467.75,11489.8,416774998,11192.64
23-AUG-2022,11396.4,11620.9,11391.5,11598.85,544489231,10970.66
24-AUG-2022,11595.4,11682.45,11588.7,11675.05,627939903,10269.37
25-AUG-2022,11738.55,11775.35,11667.2,11685.85,948029048,12473.29
26-AUG-2022,11752.35,11801.3,11709.75,11730.6,559789413,10416.44
29-AUG-2022,11418.15,11647.8,11417.35,11633.9,512723120,9929.78
30-AUG-2022,11722.05,11879.25,11720,11867,711322964,12227.74
01-SEP-2022,11805.25,11918.1,11790.05,11896.95,676383230,13148.95
02-SEP-2022,11957.05,11982.75,11849.8,11865.55,651467842,12853.1
05-SEP-2022,11900.7,11952.55,11896.85,11930.35,751421834,11275.94
06-SEP-2022,11987.1,12005.85,11924,11974.95,611373407,10867.66
07-SEP-2022,11945.55,12050.1,11927.7,12038.85,1103051808,12423.98
08-SEP-2022,12124.9,12146.35,12053.45,12080.8,805182654,11011.31
09-SEP-2022,12155.15,12195.75,12098.35,12129.45,739467596,12050.57
12-SEP-2022,12184,12242.25,12173.25,12228.05,477987796,11692.67
13-SEP-2022,12289.3,12314.1,12232.95,12245.65,676939154,12668.76
14-SEP-2022,12093.8,12234.65,12081.3,12203.55,658206299,12344.74
15-SEP-2022,12266.25,12308.9,12173.55,12242.85,620473108,12098.92
16-SEP-2022,12240.6,12260.6,11863,11933.3,835056433,15866.26
19-SEP-2022,11954.5,11984.05,11810.9,11936.55,529705160,10250.05
20-SEP-2022,12029.5,12174.65,12026.15,12111.3,428379062,9818.86
21-SEP-2022,12124.8,12194.5,12000,12027.5,544507504,9090.99
22-SEP-2022,11992.85,12097.05,11928.1,12067.4,552610198,10890.73
23-SEP-2022,12082.05,12104.2,11798.7,11811.9,565203311,10731.16
26-SEP-2022,11711.1,11715.5,11377.85,11461.7,639115114,11947.65
27-SEP-2022,11519.5,11574.3,11375.95,11469.75,474496663,10104.73
28-SEP-2022,11401.05,11533.75,11371.6,11439.4,473084874,8739.38
29-SEP-2022,11552,11590.5,11416.55,11488.6,604390772,12495.51
30-SEP-2022,11478.7,11673.95,11373.65,11654.45,776851907,10582.56
03-OCT-2022,11658.95,11694.3,11481.05,11533.35,646584943,10161.46
04-OCT-2022,11692.1,11803.3,11656.7,11794.35,682296495,10503.57
06-OCT-2022,11878.8,11963.8,11875.65,11933.35,640096238,12365.53
07-OCT-2022,11944.45,11953.75,11826.1,11903.05,504011555,9499.57
10-OCT-2022,11778.35,11831.2,11727.6,11796.05,417170682,7535.64
11-OCT-2022,11829.75,11832,11581.1,11607,480285898,8810.27
12-OCT-2022,11642.6,11688.15,11529.55,11672.45,466233344,7959.99
13-OCT-2022,11677.65,11695.75,11558.15,11599.7,427166092,7214.11
14-OCT-2022,11751.8,11777.65,11579.7,11591.65,445345595,8525.75
17-OCT-2022,11561.85,11626.7,11472.8,11611.65,487715157,9383.7
18-OCT-2022,11689.35,11737.8,11645.4,11727.75,690914205,12678.62
19-OCT-2022,11761.8,11791.65,11715,11737.9,554836091,11232.23
20-OCT-2022,11685.15,11717.65,11616.5,11706.15,570837684,11222.99
21-OCT-2022,11733.35,11770.75,11603.05,11637.6,729952066,11416.96
24-OCT-2022,11761.9,11762,11691.25,11703,176610264,1872.68
25-OCT-2022,11718.3,11750.65,11641,11718.9,824386626,11422.19
27-OCT-2022,11758.2,11805.85,11740.9,11791.8,719491446,10725.53
28-OCT-2022,11813.4,11823.45,11689.75,11715.55,601756701,9998.74
31-OCT-2022,11767.25,11874.45,11766.5,11868.15,496094157,9998.97
01-NOV-2022,11905.35,11981.1,11899,11967.9,678988489,11163.21
02-NOV-2022,11975.15,12014.3,11944.05,11965.65,487251006,10719.46
03-NOV-2022,11914.35,11997.6,11909.2,11984.75,710227037,11654.07
04-NOV-2022,12005.1,12035.35,11950.7,11978.15,699010964,9934.21
07-NOV-2022,12038.4,12076.75,12006.05,12066.05,736080568,10615.26
09-NOV-2022,12115.9,12117.55,11973.65,11991.25,1052824356,14641.12
10-NOV-2022,11963.8,11976.8,11835.2,11881.95,737911023,12675.87
11-NOV-2022,12008.85,12045,11880.65,11898.55,797144711,15261.89
14-NOV-2022,11899.6,11930.7,11830.2,11893.6,817228793,12433.8
15-NOV-2022,11904.15,11923.1,11861.75,11888.25,484988533,9337.99
16-NOV-2022,11903.9,11929.95,11777.7,11816.55,759216205,10544.27
17-NOV-2022,11807.1,11813.6,11742.65,11767.05,737211143,9465.56
18-NOV-2022,11799.15,11810.65,11653.35,11719.95,719901441,11234.77
21-NOV-2022,11719,11744.45,11681.85,11719.55,713606775,10693.77
22-NOV-2022,11743.5,11771.65,11726.3,11762.55,821802714,10476.19
23-NOV-2022,11799.55,11818.85,11773.45,11790.2,747729716,9760.81
24-NOV-2022,11832.05,11842.55,11806.45,11837.6,838623017,10734.06
25-NOV-2022,11865.55,11953.8,11862.7,11943.55,1235126999,13831
28-NOV-2022,11950.15,12037,11944.25,12025.95,1083002382,12557.72
29-NOV-2022,12030.85,12053.7,11965.6,11983.1,967728426,11546.36
30-NOV-2022,11998.45,12121.65,11997.4,12093.5,1241139658,29333.15
01-DEC-2022,12158.4,12209.8,12122.3,12185.25,800389971,14218.34
02-DEC-2022,12199.05,12297.5,12188.6,12289.6,1050139730,14292.38
05-DEC-2022,12331.5,12332.1,12244.85,12298.5,810826711,12398.1
06-DEC-2022,12280.85,12296.95,12217.85,12239.3,1048348975,11740.34
07-DEC-2022,12259.25,12273.95,12159.9,12178.85,744122741,9887.87
08-DEC-2022,12210.55,12246.05,12175.75,12237.05,742220582,9936.94
09-DEC-2022,12294.45,12323,12090.3,12181.6,2125901780,15204.68
12-DEC-2022,12185.15,12227.3,12087.95,12218.95,1539341817,11124.55
13-DEC-2022,12258,12277.05,12217.95,12270.45,1955250615,14235.9
14-DEC-2022,12313.4,12374.6,12300.3,12349.7,2404840813,14298.71
15-DEC-2022,12352.6,12378.55,12210.95,12237.9,1446412849,12419.96
16-DEC-2022,12191.35,12226.2,12028.4,12061.25,1190826212,12672.79
19-DEC-2022,12083.8,12126.3,12001.55,12118.95,855507031,9631.31
20-DEC-2022,12100.25,12120.9,11994.9,12098.55,999489714,9525.45
21-DEC-2022,12141.2,12189.7,11881.85,11908.15,1219384109,13498.43
22-DEC-2022,11960.05,11996.5,11715.75,11797.05,1194680168,11973.49
23-DEC-2022,11685.75,11711.15,11360.05,11383.05,1270582459,12737.58
26-DEC-2022,11385.1,11688.75,11291.45,11665.3,1384567630,10839.01
27-DEC-2022,11741.25,11804.85,11673.8,11774.15,1210751649,10458.18
28-DEC-2022,11775.4,11837.95,11711.7,11812.2,1066657922,9651.52
29-DEC-2022,11773.85,11853.7,11695.25,11829.25,953797928,10739.09
30-DEC-2022,11901.8,11945.9,11862.7,11885.75,996184687,9941.84
02-JAN-2023,11923.3,11979,11877.75,11970.3,1082067734,9938.65
03-JAN-2023,11995.9,12025.5,11958.65,11994.4,992033216,9874.45
04-JAN-2023,12013.45,12030,11848.45,11886.95,1045613161,9722.35
05-JAN-2023,11925.5,11941.45,11849.1,11932.85,757276879,9642.83
06-JAN-2023,11949.75,11959.3,11807.8,11850.6,739837401,9050.01
09-JAN-2023,11934.5,11964.4,11882.05,11948.9,746824960,8144.28
10-JAN-2023,11966.5,11966.5,11836.1,11899.55,719269394,8677.04
11-JAN-2023,11925.85,11940.05,11847.05,11862.85,698040792,8808.68
12-JAN-2023,11900.05,11900.15,11792.5,11836.4,637365126,8050.85
13-JAN-2023,11862.4,11862.7,11765.9,11830.4,745883773,9311.33
16-JAN-2023,11858.35,11895,11788.3,11800.3,794000806,9030.88
17-JAN-2023,11820.9,11826.05,11721.2,11793.6,659038792,8487.49
18-JAN-2023,11818.75,11851.95,11784.8,11843.7,555328063,8194.21
19-JAN-2023,11816.35,11848.95,11787.4,11832.35,628288957,8428.45
20-JAN-2023,11836.4,11847,11737.8,11748.95,582317585,8829.07
23-JAN-2023,11767.35,11780.7,11720.15,11771.05,946972808,9298.99
24-JAN-2023,11790.05,11807.25,11714.05,11729.9,600136167,8719.39
25-JAN-2023,11717.25,11718.15,11550.15,11583.2,683188702,9054.02
27-JAN-2023,11604.1,11619.65,11314.15,11439.6,888162025,11912.13
30-JAN-2023,11427,11528.45,11343.2,11422.3,859217769,9407.68
31-JAN-2023,11455.8,11618.95,11388.65,11596.65,778571086,10550.46
01-FEB-2023,11685.55,11767.7,11318.7,11497.65,963286517,13826.67
02-FEB-2023,11458.1,11579.5,11420.55,11518.05,731535885,10183.32
03-FEB-2023,11548.35,11568.35,11348.6,11504.7,768655973,9140.03
06-FEB-2023,11505.75,11616.9,11493.35,11602.95,1237030093,9110.1
07-FEB-2023,11621.1,11635.4,11545.85,11601.6,671511163,9096.11
08-FEB-2023,11626.5,11711.9,11586.55,11699.35,578853447,8936.49
09-FEB-2023,11721.55,11730.15,11670.55,11709.45,470874063,9084.86
10-FEB-2023,11688.45,11761.9,11663.45,11738.3,538733449,9543.29
13-FEB-2023,11726,11736.75,11567.75,11584.95,574169254,12293.76
14-FEB-2023,11590.95,11609,11494.6,11535,450163047,8369.58
15-FEB-2023,11520.5,11600.7,11515.4,11590.35,469283736,8617.37
16-FEB-2023,11637.65,11711.8,11617.65,11679.2,458603772,9346.15
17-FEB-2023,11654,11678.5,11587.25,11605.65,443645480,7588.76
20-FEB-2023,11635.2,11653.7,11547,11606.15,616815132,8467.68
21-FEB-2023,11629.55,11654.65,11560.2,11575.1,560859902,8371.66
22-FEB-2023,11538.7,11559.2,11421.2,11459.2,543419849,9125.42
23-FEB-2023,11466,11477.3,11346.65,11431.25,716740094,10053.73
24-FEB-2023,11464.05,11502.95,11394.1,11403.35,564127532,8765.18
27-FEB-2023,11395.35,11397,11245.3,11339.85,524273453,8177.62
28-FEB-2023,11365.15,11427.05,11336.05,11411.25,744399211,13055.48
01-MAR-2023,11428,11582.7,11426.9,11572.2,733781984,8523.88
02-MAR-2023,11580.95,11587.8,11536.05,11547.05,646194182,7926.67
03-MAR-2023,11600.95,11638.05,11582.75,11605.2,726391137,8824.76
06-MAR-2023,11653.25,11751.8,11649.3,11686.9,573554304,8054.28
08-MAR-2023,11650,11738.3,11624.45,11724.6,492156469,9515.62
09-MAR-2023,11753.6,11769.8,11643.95,11660,455576957,8010.86
10-MAR-2023,11594.1,11594.2,11493.7,11582.15,427249028,7350.09
13-MAR-2023,11556.5,11595.8,11339.55,11375.2,942633688,8875.75
14-MAR-2023,11387.2,11395.9,11259.95,11304.7,595857760,8925.29
15-MAR-2023,11383.05,11409.1,11291.8,11308.8,539438032,7610.49
16-MAR-2023,11291.2,11339.1,11161.95,11305.2,681606866,8926.21
17-MAR-2023,11378,11406.25,11304.25,11354.25,1042746022,12793.56
20-MAR-2023,11349.3,11370.5,11165.85,11245.6,692211748,7492.59
21-MAR-2023,11288.6,11320.5,11258.9,11308.1,563895190,7970.14
22-MAR-2023,11350.05,11380.15,11328.75,11339.2,599921561,6975
23-MAR-2023,11324.45,11350.7,11286.05,11295.8,415959974,6240.14
24-MAR-2023,11293.5,11305.05,11144.2,11164.65,496454809,7041.5
27-MAR-2023,11172.7,11180.65,11088.85,11102.1,518089130,7085.59
28-MAR-2023,11119.35,11131.85,11016.5,11065.65,489049166,6518
29-MAR-2023,11054.85,11273.9,11054.85,11250.7,607406606,9546.8
31-MAR-2023,11298.2,11386.3,11296.45,11352.25,571486638,9456.38
03-APR-2023,11410.5,11413.95,11361,11404.35,528059468,7118.36
05-APR-2023,11412.4,11421.5,11376.1,11415.75,498339898,8126.93
06-APR-2023,11416.45,11505.7,11378.7,11491.2,503101717,8108.28
10-APR-2023,11529.75,11541.95,11479,11532.85,398781563,8325.88
11-APR-2023,11562.55,11608.05,11540.4,11582.8,411769076,8369.5
12-APR-2023,11607.25,11658.85,11595.7,11652.3,424016917,9325.88
13-APR-2023,11676.95,11703.45,11630.1,11671.2,448925909,9779.82
17-APR-2023,11649.8,11720.85,11603.8,11714.45,435071049,9018.51
18-APR-2023,11739.45,11804.3,11721.3,11783.35,784044745,10949.93
19-APR-2023,11805.25,11820.9,11752.55,11763.95,595383013,9855.36
20-APR-2023,11784.55,11799.45,11747.55,11755.95,410196441,9023.87
21-APR-2023,11776.55,11777.4,11663.5,11707.55,676861627,7845.5
24-APR-2023,11723.7,11746.8,11681.4,11738.6,623062990,7215.36
25-APR-2023,11748.3,11764.25,11716.2,11730.6,659453139,10577.21
26-APR-2023,11720.8,11750.75,11676.2,11743.1,729695951,9225.92
27-APR-2023,11753.55,11820.3,11747.9,11811.5,938989768,10643.9
28-APR-2023,11841.55,11950.8,11828.25,11943.55,736917147,12365.98
02-MAY-2023,11997.3,12063,11990.55,12037.15,907986553,12052.43
03-MAY-2023,12025.95,12098.6,12003.1,12066.75,948114735,11473.8
04-MAY-2023,12089.45,12155.9,12083.75,12145.5,865378052,11185.22
05-MAY-2023,12152.45,12174.35,12052.8,12066.05,770618639,11236.89
08-MAY-2023,12108,12187.05,12100,12177.7,721252799,12414.33
09-MAY-2023,12213.05,12271.55,12166.7,12184.95,641011056,11629.59
10-MAY-2023,12215.55,12217.7,12115.1,12195.2,655772314,10233.33
11-MAY-2023,12240.35,12263.85,12212.6,12232.85,709911797,9999.48
12-MAY-2023,12251,12251,12173.55,12196.1,516138986,10237.55
15-MAY-2023,12205.5,12288.2,12174.3,12264.65,496181234,9807.17
16-MAY-2023,12307.75,12374.6,12285.6,12293.05,745313778,11639.13
17-MAY-2023,12303.95,12323.85,12209.95,12284.35,659288101,10584.43
18-MAY-2023,12332.15,12343.85,12197.25,12213.8,460742305,9576.09
19-MAY-2023,12227.7,12227.7,12090.55,12198.45,478745667,10821.12
22-MAY-2023,12190.55,12272,12157,12264.65,449063837,10172.49
23-MAY-2023,12306.5,12349.95,12291.2,12335.65,448760208,10214.03
24-MAY-2023,12340.25,12389.35,12300.05,12353.9,525523566,12925.07
25-MAY-2023,12357.95,12403.2,12342.95,12392.15,645589390,10759.42
26-MAY-2023,12407.35,12495.6,12397.25,12486.85,549520235,11200.4
29-MAY-2023,12540.6,12550.35,12485.05,12530.7,661341828,10443.99
30-MAY-2023,12549.05,12589.55,12529.8,12576.6,496798034,9668.97
31-MAY-2023,12574.65,12635.45,12548.95,12623.35,891807690,22653.07
01-JUN-2023,12635.3,12702.85,12631.15,12647.95,459800473,9125.77
02-JUN-2023,12691.5,12721.9,12685.2,12705.4,464355530,9461.38
05-JUN-2023,12762.05,12781.8,12733.6,12743.35,464378572,9872.47
06-JUN-2023,12758,12767.45,12689.25,12757.4,389083781,9102.43
07-JUN-2023,12805.3,12909.85,12799.65,12900.8,679607947,10587.42
08-JUN-2023,12939.3,12949.6,12815.3,12831.4,884262980,13003.09
09-JUN-2023,12866.65,12889.15,12799.9,12814.8,553977913,10116.67
12-JUN-2023,12855.1,12897.7,12798.85,12890.6,428744760,9330.91
13-JUN-2023,12925.55,13051.2,12923.05,13042.2,649354301,13949.27
14-JUN-2023,13084.65,13092.6,13043.2,13078.75,813108301,12980
15-JUN-2023,13103.05,13143.45,13065.95,13100.9,630856050,13453.27
16-JUN-2023,13146.75,13212.35,13138.3,13192.9,650909128,13037.64
19-JUN-2023,13246.5,13280.4,13182.3,13195.05,652993116,12136.09
20-JUN-2023,13200.95,13264.95,13155.85,13255.9,527648470,13398.77
21-JUN-2023,13339.6,13402.25,13319.45,13353.3,762095800,17772.89
22-JUN-2023,13383.35,13388.7,13202.3,13241.8,736170776,14271.58
23-JUN-2023,13240.6,13242.4,13063.5,13077.5,552927301,12007.2
26-JUN-2023,13082.2,13202.6,13033.05,13187.55,533100650,11367.64
27-JUN-2023,13233.9,13283.9,13219.55,13250.6,575160256,11222.43
28-JUN-2023,13309.75,13336.5,13273.8,13316.45,706892826,13753.1
30-JUN-2023,13360.05,13411.95,13352.65,13401.45,611768796,13404.88
03-JUL-2023,13472.75,13484.75,13412.25,13427.6,736854505,11771.54
04-JUL-2023,13476.05,13478.3,13387,13405.2,1155219226,13511.19
05-JUL-2023,13432.6,13493,13412.8,13481.65,924486430,14051.91
06-JUL-2023,13504.65,13597,13491.2,13593.1,872296174,13073.28
07-JUL-2023,13588.2,13609.9,13455.8,13490.7,803636772,12468.36
10-JUL-2023,13530.3,13534.1,13410.45,13433.5,648008272,11137.11
